"ID_cliente","ID_producto","ID_vendedor","Cod_pedido","Fecha_pedido","Fecha_despacho","Unidades"
"C00016","I003571","V00432","P0036812","7/28/2018","8/21/2018","95"
"C00017","I003573","V00437","P0036813","7/28/2018","8/7/2018","190"
"C00028","I003465","V00441","P0036814","7/28/2018","8/19/2018","65"
"C00013","I003474","V00434","P0036815","7/28/2018","8/15/2018","153"
"C00030","I003492","V00442","P0036816","7/28/2018","8/17/2018","168"
"C00017","I003480","V00439","P0036817","7/28/2018","8/16/2018","74"
"C00012","I003565","V00432","P0036818","7/28/2018","8/18/2018","141"
"C00013","I003583","V00436","P0036819","7/28/2018","8/14/2018","192"
"C00011","I003474","V00442","P0036820","7/28/2018","8/9/2018","135"
"C00023","I003546","V00440","P0036821","7/28/2018","8/12/2018","88"
"C00014","I003617","V00434","P0036822","7/28/2018","8/12/2018","155"
"C00012","I003595","V00440","P0036823","7/28/2018","8/11/2018","74"
"C00011","I003620","V00440","P0036824","7/28/2018","8/20/2018","66"
"C00030","I003490","V00433","P0036825","7/28/2018","8/22/2018","154"
"C00031","I003610","V00435","P0036826","7/28/2018","8/8/2018","156"
"C00031","I003601","V00433","P0036827","7/28/2018","8/8/2018","184"
"C00028","I003572","V00432","P0036828","7/28/2018","8/22/2018","191"
"C00030","I003513","V00440","P0036829","7/29/2018","8/16/2018","135"
"C00022","I003563","V00438","P0036830","7/29/2018","8/10/2018","164"
"C00013","I003489","V00434","P0036831","7/29/2018","8/10/2018","151"
"C00013","I003626","V00434","P0036832","7/29/2018","8/19/2018","161"
"C00017","I003578","V00435","P0036833","7/29/2018","8/10/2018","189"
"C00011","I003551","V00435","P0036834","7/29/2018","8/12/2018","150"
"C00031","I003574","V00438","P0036835","7/29/2018","8/23/2018","126"
"C00014","I003619","V00438","P0036836","7/29/2018","8/17/2018","82"
"C00018","I003463","V00440","P0036837","7/29/2018","8/21/2018","154"
"C00027","I003540","V00439","P0036838","7/29/2018","8/23/2018","143"
"C00013","I003495","V00441","P0036839","7/29/2018","8/13/2018","67"
"C00013","I003534","V00437","P0036840","7/29/2018","8/17/2018","113"
"C00024","I003625","V00434","P0036841","7/29/2018","8/23/2018","167"
"C00023","I003611","V00435","P0036842","7/30/2018","8/16/2018","177"
"C00028","I003572","V00436","P0036843","7/30/2018","8/23/2018","118"
"C00030","I003588","V00440","P0036844","7/30/2018","8/10/2018","73"
"C00017","I003625","V00441","P0036845","7/30/2018","8/22/2018","194"
"C00016","I003474","V00440","P0036846","7/30/2018","8/24/2018","92"
"C00011","I003468","V00439","P0036847","7/30/2018","8/15/2018","82"
"C00022","I003487","V00432","P0036848","7/30/2018","8/17/2018","164"
"C00030","I003521","V00441","P0036849","7/30/2018","8/14/2018","80"
"C00024","I003577","V00442","P0036850","7/30/2018","8/11/2018","149"
"C00026","I003508","V00433","P0036851","7/30/2018","8/16/2018","90"
"C00013","I003625","V00435","P0036852","7/30/2018","8/13/2018","71"
"C00017","I003474","V00435","P0036853","7/30/2018","8/16/2018","98"
"C00013","I003496","V00439","P0036854","7/30/2018","8/23/2018","190"
"C00029","I003549","V00438","P0036855","7/30/2018","8/11/2018","98"
"C00013","I003546","V00433","P0036856","7/30/2018","8/23/2018","108"
"C00013","I003612","V00436","P0036857","7/30/2018","8/11/2018","57"
"C00022","I003575","V00437","P0036858","7/30/2018","8/14/2018","93"
"C00029","I003464","V00435","P0036859","7/30/2018","8/23/2018","100"
"C00012","I003529","V00441","P0036860","7/30/2018","8/12/2018","86"
"C00016","I003512","V00440","P0036861","7/30/2018","8/15/2018","115"
"C00012","I003477","V00436","P0036862","7/31/2018","8/15/2018","128"
"C00029","I003587","V00441","P0036863","7/31/2018","8/19/2018","69"
"C00024","I003552","V00439","P0036864","7/31/2018","8/17/2018","170"
"C00012","I003518","V00442","P0036865","7/31/2018","8/18/2018","194"
"C00013","I003610","V00438","P0036866","7/31/2018","8/14/2018","153"
"C00013","I003547","V00436","P0036867","7/31/2018","8/15/2018","131"
"C00031","I003514","V00441","P0036868","7/31/2018","8/11/2018","70"
"C00017","I003590","V00435","P0036869","7/31/2018","8/14/2018","140"
"C00023","I003524","V00439","P0036870","7/31/2018","8/15/2018","101"
"C00026","I003512","V00440","P0036871","7/31/2018","8/25/2018","143"
"C00026","I003594","V00439","P0036872","7/31/2018","8/15/2018","106"
"C00023","I003599","V00437","P0036873","7/31/2018","8/24/2018","198"
"C00011","I003508","V00440","P0036874","7/31/2018","8/15/2018","166"
"C00026","I003616","V00434","P0036875","7/31/2018","8/15/2018","162"
"C00023","I003572","V00439","P0036876","7/31/2018","8/21/2018","76"
"C00014","I003606","V00441","P0036877","7/31/2018","8/24/2018","149"
"C00027","I003585","V00441","P0036878","7/31/2018","8/17/2018","73"
"C00027","I003491","V00436","P0036879","7/31/2018","8/24/2018","110"
"C00021","I003574","V00442","P0036880","8/1/2018","8/12/2018","161"
"C00017","I003569","V00438","P0036881","8/1/2018","8/23/2018","66"
"C00013","I003605","V00442","P0036882","8/1/2018","8/18/2018","69"
"C00024","I003475","V00439","P0036883","8/1/2018","8/18/2018","111"
"C00030","I003599","V00435","P0036884","8/1/2018","8/21/2018","150"
"C00020","I003525","V00442","P0036885","8/1/2018","8/22/2018","66"
"C00020","I003477","V00438","P0036886","8/1/2018","8/14/2018","163"
"C00023","I003488","V00439","P0036887","8/1/2018","8/23/2018","157"
"C00012","I003627","V00442","P0036888","8/1/2018","8/16/2018","199"
"C00020","I003513","V00437","P0036889","8/1/2018","8/26/2018","168"
"C00019","I003519","V00432","P0036890","8/1/2018","8/22/2018","128"
"C00018","I003578","V00434","P0036891","8/1/2018","8/15/2018","192"
"C00029","I003534","V00441","P0036892","8/2/2018","8/18/2018","157"
"C00011","I003568","V00437","P0036893","8/2/2018","8/12/2018","127"
"C00019","I003507","V00439","P0036894","8/2/2018","8/15/2018","153"
"C00016","I003575","V00432","P0036895","8/2/2018","8/13/2018","80"
"C00023","I003594","V00434","P0036896","8/2/2018","8/23/2018","112"
"C00013","I003475","V00441","P0036897","8/2/2018","8/27/2018","128"
"C00013","I003480","V00439","P0036898","8/2/2018","8/22/2018","170"
"C00030","I003604","V00438","P0036899","8/2/2018","8/12/2018","136"
"C00020","I003518","V00435","P0036900","8/2/2018","8/27/2018","147"
"C00016","I003482","V00441","P0036901","8/2/2018","8/18/2018","159"
"C00028","I003612","V00438","P0036902","8/2/2018","8/18/2018","162"
"C00013","I003609","V00442","P0036903","8/2/2018","8/21/2018","101"
"C00031","I003551","V00434","P0036904","8/2/2018","8/16/2018","197"
"C00030","I003475","V00434","P0036905","8/2/2018","8/17/2018","70"
"C00011","I003591","V00438","P0036906","8/3/2018","8/23/2018","142"
"C00011","I003490","V00432","P0036907","8/3/2018","8/18/2018","101"
"C00013","I003606","V00437","P0036908","8/3/2018","8/17/2018","170"
"C00022","I003579","V00441","P0036909","8/3/2018","8/20/2018","180"
"C00015","I003563","V00436","P0036910","8/3/2018","8/26/2018","53"
"C00023","I003627","V00433","P0036911","8/3/2018","8/27/2018","148"
"C00029","I003487","V00433","P0036912","8/3/2018","8/28/2018","169"
"C00026","I003524","V00442","P0036913","8/3/2018","8/23/2018","190"
"C00024","I003539","V00434","P0036914","8/3/2018","8/16/2018","186"
"C00028","I003539","V00433","P0036915","8/3/2018","8/26/2018","57"
"C00027","I003493","V00440","P0036916","8/3/2018","8/23/2018","82"
"C00019","I003493","V00435","P0036917","8/3/2018","8/28/2018","192"
"C00021","I003566","V00437","P0036918","8/3/2018","8/27/2018","147"
"C00030","I003471","V00433","P0036919","8/3/2018","8/20/2018","56"
"C00016","I003551","V00435","P0036920","8/3/2018","8/24/2018","105"
"C00011","I003618","V00437","P0036921","8/4/2018","8/18/2018","113"
"C00030","I003469","V00440","P0036922","8/4/2018","8/17/2018","134"
"C00026","I003614","V00440","P0036923","8/4/2018","8/25/2018","179"
"C00018","I003523","V00438","P0036924","8/4/2018","8/25/2018","144"
"C00027","I003562","V00440","P0036925","8/4/2018","8/21/2018","159"
"C00028","I003566","V00441","P0036926","8/4/2018","8/24/2018","164"
"C00013","I003534","V00432","P0036927","8/4/2018","8/29/2018","66"
"C00026","I003465","V00438","P0036928","8/4/2018","8/25/2018","195"
"C00028","I003525","V00434","P0036929","8/4/2018","8/27/2018","50"
"C00021","I003502","V00436","P0036930","8/4/2018","8/21/2018","75"
"C00022","I003616","V00432","P0036931","8/4/2018","8/21/2018","165"
"C00015","I003591","V00437","P0036932","8/5/2018","8/30/2018","101"
"C00021","I003523","V00439","P0036933","8/5/2018","8/23/2018","165"
"C00029","I003507","V00434","P0036934","8/5/2018","8/25/2018","152"
"C00016","I003493","V00438","P0036935","8/5/2018","8/26/2018","137"
"C00013","I003486","V00438","P0036936","8/5/2018","8/30/2018","148"
"C00030","I003512","V00436","P0036937","8/5/2018","8/17/2018","101"
"C00023","I003533","V00440","P0036938","8/5/2018","8/20/2018","51"
"C00018","I003589","V00437","P0036939","8/5/2018","8/20/2018","162"
"C00018","I003509","V00441","P0036940","8/5/2018","8/23/2018","155"
"C00019","I003584","V00434","P0036941","8/5/2018","8/25/2018","126"
"C00023","I003494","V00434","P0036942","8/6/2018","8/17/2018","191"
"C00022","I003566","V00441","P0036943","8/6/2018","8/19/2018","192"
"C00031","I003562","V00434","P0036944","8/6/2018","8/30/2018","82"
"C00011","I003555","V00442","P0036945","8/6/2018","8/17/2018","103"
"C00023","I003479","V00436","P0036946","8/6/2018","8/24/2018","89"
"C00029","I003592","V00442","P0036947","8/6/2018","8/29/2018","68"
"C00026","I003594","V00435","P0036948","8/6/2018","8/17/2018","184"
"C00030","I003487","V00433","P0036949","8/6/2018","8/29/2018","97"
"C00013","I003597","V00441","P0036950","8/6/2018","8/19/2018","168"
"C00020","I003527","V00442","P0036951","8/6/2018","8/20/2018","67"
"C00022","I003488","V00434","P0036952","8/6/2018","8/17/2018","195"
"C00029","I003576","V00438","P0036953","8/6/2018","8/26/2018","85"
"C00011","I003618","V00441","P0036954","8/6/2018","8/22/2018","176"
"C00014","I003481","V00442","P0036955","8/6/2018","8/20/2018","157"
"C00030","I003581","V00439","P0036956","8/6/2018","8/26/2018","175"
"C00020","I003522","V00442","P0036957","8/6/2018","8/29/2018","80"
"C00024","I003502","V00442","P0036958","8/6/2018","8/17/2018","163"
"C00021","I003626","V00439","P0036959","8/6/2018","8/21/2018","168"
"C00015","I003562","V00440","P0036960","8/6/2018","8/16/2018","62"
"C00027","I003462","V00432","P0036961","8/6/2018","8/29/2018","180"
"C00021","I003481","V00434","P0036962","8/6/2018","8/19/2018","153"
"C00021","I003554","V00433","P0036963","8/7/2018","8/29/2018","158"
"C00018","I003498","V00439","P0036964","8/7/2018","8/30/2018","84"
"C00028","I003507","V00440","P0036965","8/7/2018","8/19/2018","60"
"C00023","I003583","V00437","P0036966","8/7/2018","8/20/2018","154"
"C00018","I003494","V00441","P0036967","8/7/2018","8/31/2018","167"
"C00028","I003595","V00435","P0036968","8/7/2018","9/1/2018","59"
"C00015","I003617","V00442","P0036969","8/7/2018","8/21/2018","54"
"C00027","I003593","V00434","P0036970","8/7/2018","8/21/2018","182"
"C00023","I003555","V00439","P0036971","8/7/2018","8/19/2018","86"
"C00016","I003500","V00439","P0036972","8/7/2018","8/17/2018","140"
"C00022","I003584","V00432","P0036973","8/7/2018","8/24/2018","128"
"C00015","I003502","V00442","P0036974","8/7/2018","8/31/2018","127"
"C00013","I003470","V00440","P0036975","8/7/2018","8/17/2018","167"
"C00017","I003472","V00437","P0036976","8/7/2018","8/22/2018","140"
"C00028","I003466","V00439","P0036977","8/7/2018","9/1/2018","185"
"C00023","I003504","V00438","P0036978","8/7/2018","8/24/2018","109"
"C00022","I003539","V00438","P0036979","8/7/2018","8/31/2018","76"
"C00031","I003549","V00439","P0036980","8/8/2018","9/2/2018","110"
"C00013","I003474","V00433","P0036981","8/8/2018","8/30/2018","87"
"C00031","I003478","V00433","P0036982","8/8/2018","8/19/2018","190"
"C00017","I003575","V00437","P0036983","8/8/2018","8/29/2018","99"
"C00030","I003534","V00433","P0036984","8/8/2018","8/23/2018","83"
"C00030","I003584","V00436","P0036985","8/8/2018","8/30/2018","195"
"C00029","I003627","V00440","P0036986","8/8/2018","8/27/2018","120"
"C00030","I003555","V00437","P0036987","8/9/2018","8/23/2018","183"
"C00013","I003613","V00433","P0036988","8/9/2018","8/31/2018","126"
"C00030","I003500","V00433","P0036989","8/9/2018","9/2/2018","77"
"C00013","I003617","V00438","P0036990","8/9/2018","9/3/2018","176"
"C00018","I003620","V00440","P0036991","8/9/2018","8/21/2018","179"
"C00013","I003510","V00435","P0036992","8/9/2018","9/2/2018","126"
"C00012","I003619","V00434","P0036993","8/9/2018","8/30/2018","84"
"C00015","I003617","V00434","P0036994","8/9/2018","8/29/2018","156"
"C00029","I003524","V00442","P0036995","8/9/2018","8/20/2018","60"
"C00019","I003519","V00438","P0036996","8/9/2018","8/24/2018","156"
"C00019","I003493","V00434","P0036997","8/9/2018","9/3/2018","70"
"C00023","I003624","V00434","P0036998","8/9/2018","9/2/2018","100"
"C00029","I003584","V00442","P0036999","8/10/2018","8/23/2018","119"
"C00026","I003517","V00439","P0037000","8/10/2018","8/31/2018","171"
"C00015","I003527","V00433","P0037001","8/10/2018","8/23/2018","157"
"C00013","I003581","V00432","P0037002","8/10/2018","8/20/2018","122"
"C00012","I003567","V00436","P0037003","8/10/2018","9/3/2018","171"
"C00031","I003616","V00436","P0037004","8/10/2018","8/28/2018","136"
"C00018","I003616","V00437","P0037005","8/10/2018","8/25/2018","192"
"C00012","I003627","V00437","P0037006","8/11/2018","9/1/2018","160"
"C00022","I003576","V00440","P0037007","8/11/2018","8/21/2018","144"
"C00029","I003603","V00439","P0037008","8/11/2018","8/26/2018","97"
"C00017","I003501","V00433","P0037009","8/11/2018","8/30/2018","159"
"C00023","I003518","V00442","P0037010","8/11/2018","8/23/2018","168"
"C00024","I003481","V00440","P0037011","8/11/2018","9/5/2018","172"
"C00013","I003481","V00435","P0037012","8/11/2018","8/28/2018","79"
"C00012","I003601","V00432","P0037013","8/11/2018","9/1/2018","121"
"C00028","I003533","V00433","P0037014","8/11/2018","9/4/2018","78"
"C00024","I003526","V00438","P0037015","8/11/2018","8/27/2018","102"
"C00027","I003623","V00436","P0037016","8/11/2018","8/26/2018","98"
"C00013","I003570","V00433","P0037017","8/11/2018","8/23/2018","83"
"C00013","I003546","V00439","P0037018","8/11/2018","8/21/2018","60"
"C00014","I003618","V00435","P0037019","8/12/2018","8/29/2018","126"
"C00026","I003547","V00432","P0037020","8/12/2018","9/2/2018","143"
"C00028","I003504","V00437","P0037021","8/12/2018","8/31/2018","167"
"C00013","I003513","V00434","P0037022","8/12/2018","8/28/2018","194"
"C00015","I003574","V00440","P0037023","8/12/2018","8/30/2018","144"
"C00023","I003501","V00442","P0037024","8/12/2018","8/30/2018","86"
"C00026","I003567","V00438","P0037025","8/12/2018","8/29/2018","167"
"C00023","I003503","V00439","P0037026","8/12/2018","9/6/2018","72"
"C00013","I003556","V00440","P0037027","8/12/2018","9/2/2018","97"
"C00014","I003520","V00435","P0037028","8/12/2018","9/1/2018","156"
"C00014","I003494","V00436","P0037029","8/12/2018","8/30/2018","158"
"C00026","I003571","V00436","P0037030","8/12/2018","8/25/2018","150"
"C00019","I003585","V00434","P0037031","8/12/2018","8/22/2018","98"
"C00011","I003585","V00435","P0037032","8/13/2018","8/26/2018","118"
"C00020","I003543","V00435","P0037033","8/13/2018","8/25/2018","72"
"C00017","I003578","V00433","P0037034","8/13/2018","9/6/2018","101"
"C00026","I003613","V00435","P0037035","8/13/2018","9/4/2018","118"
"C00025","I003475","V00438","P0037036","8/13/2018","9/2/2018","58"
"C00025","I003536","V00438","P0037037","8/13/2018","9/5/2018","115"
"C00013","I003488","V00436","P0037038","8/13/2018","8/24/2018","136"
"C00024","I003624","V00432","P0037039","8/14/2018","9/3/2018","80"
"C00012","I003474","V00432","P0037040","8/14/2018","8/27/2018","50"
"C00031","I003462","V00437","P0037041","8/14/2018","9/6/2018","61"
"C00011","I003506","V00439","P0037042","8/14/2018","9/8/2018","75"
"C00017","I003496","V00438","P0037043","8/14/2018","9/8/2018","122"
"C00028","I003475","V00437","P0037044","8/14/2018","9/3/2018","190"
"C00026","I003609","V00440","P0037045","8/14/2018","8/29/2018","73"
"C00012","I003491","V00432","P0037046","8/14/2018","8/26/2018","135"
"C00021","I003596","V00440","P0037047","8/14/2018","8/24/2018","162"
"C00030","I003523","V00438","P0037048","8/14/2018","9/3/2018","78"
"C00029","I003531","V00439","P0037049","8/14/2018","9/8/2018","96"
"C00023","I003467","V00432","P0037050","8/14/2018","9/7/2018","173"
"C00014","I003537","V00437","P0037051","8/15/2018","8/30/2018","58"
"C00019","I003548","V00441","P0037052","8/15/2018","9/3/2018","54"
"C00026","I003516","V00439","P0037053","8/15/2018","8/29/2018","76"
"C00030","I003622","V00436","P0037054","8/15/2018","8/25/2018","179"
"C00014","I003472","V00436","P0037055","8/15/2018","9/2/2018","132"
"C00023","I003602","V00439","P0037056","8/15/2018","8/27/2018","196"
"C00013","I003561","V00435","P0037057","8/15/2018","8/31/2018","173"
"C00025","I003488","V00439","P0037058","8/15/2018","8/29/2018","62"
"C00012","I003469","V00440","P0037059","8/15/2018","8/31/2018","91"
"C00015","I003549","V00437","P0037060","8/15/2018","9/7/2018","155"
"C00018","I003610","V00433","P0037061","8/15/2018","8/27/2018","113"
"C00024","I003567","V00436","P0037062","8/15/2018","8/29/2018","111"
"C00013","I003530","V00442","P0037063","8/15/2018","9/6/2018","185"
"C00020","I003623","V00440","P0037064","8/15/2018","9/2/2018","151"
"C00014","I003490","V00440","P0037065","8/15/2018","8/30/2018","185"
"C00023","I003541","V00438","P0037066","8/15/2018","8/27/2018","161"
"C00030","I003494","V00441","P0037067","8/16/2018","9/7/2018","157"
"C00016","I003556","V00432","P0037068","8/16/2018","9/6/2018","55"
"C00014","I003539","V00433","P0037069","8/16/2018","9/3/2018","196"
"C00028","I003462","V00435","P0037070","8/16/2018","8/26/2018","66"
"C00020","I003565","V00438","P0037071","8/16/2018","9/4/2018","142"
"C00019","I003569","V00435","P0037072","8/16/2018","8/30/2018","189"
"C00024","I003620","V00438","P0037073","8/16/2018","8/26/2018","61"
"C00019","I003530","V00434","P0037074","8/16/2018","8/26/2018","164"
